*PLANT C OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.017 pre-release  JUN 28, 2025 01:29:39

*RUN   1        : Radiance                  CRGRO048 UFBA1401    1
 MODEL          : CRGRO048 - Strawberry
 EXPERIMENT     : UFBA1401 SR 2014 BALM STRAWBERRY VARIETY TRIAL
 DATA PATH      : /data/Strawberry/
 TREATMENT  1   : Radiance                  CRGRO048
  
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
 2016 347    74    65   2198 11.6537  0.2348  7.7635  2.2962  1.1457 0.10308  4.071  6.477 25.257 21.380  4.5964  3.7972 59.2992
 2016 348    75    66   2259 13.2957  0.2236  8.6950  2.7111  1.2146 0.12778  4.074  6.474 25.897 21.453  4.6056  4.1136 58.6915
 2016 349    76    67   2319 13.3353  0.2408  8.9170  2.6695  1.1738 0.12322  4.074  6.453 24.486 20.978  4.6071  4.3124 58.3278
 2016 350    77    68   2314 14.4001  0.2337  9.5352  3.0514  0.9955 0.13302  4.076  6.453 22.506 18.397  4.5782  4.2396 58.4080
 2016 351    78    69   2389 15.0174  0.2177  9.8337  3.2467  0.9835 0.15576  4.084  6.488 23.276 17.698  4.5652  4.2677 58.3934
 2016 352    79    70   2453 13.8504  0.2472  9.1969  2.7871  1.2406 0.13100  4.084  6.472 25.582 20.806  4.5756  4.4187 58.1273
 2016 353    80    71   2494 10.8847  0.2683  7.1713  1.9953  1.4617 0.08920  4.064  6.396 27.505 24.031  4.6136  4.5487 57.7278
 2016 354    81    72   2439 13.2506  0.2679  8.4361  2.6259  1.5745 0.11389  4.051  6.353 27.945 23.905  4.6603  4.2654 58.5729
 2016 355    82    73   2468  9.0675  0.2812  6.4754  1.5523  1.0625 0.06855  4.023  6.240 22.970 20.866  4.6468  4.4170 58.2588
 2016 356    83    74   2498  8.5689  0.2486  6.0876  1.6148  0.7215 0.05813  3.998  6.141 18.885 16.648  4.6190  4.3499 58.3484
 2016 357    84    75   2476 15.7501  0.2474 10.0479  3.4884  1.0731 0.15245  3.997  6.159 23.076 18.133  4.5778  4.2587 58.4849
 2016 358    85    76   2551 15.7179  0.2438 10.3607  3.2910  1.1739 0.16512  4.004  6.180 24.234 19.224  4.5724  4.3679 58.3078
 2016 359    86    77   2620 15.1257  0.2614  9.9142  3.0685  1.3868 0.14606  4.003  6.171 26.177 21.234  4.5846  4.5012 58.0338
 2016 360    87    78   2686 14.6458  0.2824  9.5618  2.9100  1.5226 0.13188  3.994  6.135 26.627 22.551  4.6063  4.6170 57.7367
 2016 361    88    79   2597 14.6463  0.2933  9.5112  2.9121  1.5642 0.13645  3.985  6.103 26.691 22.715  4.6346  4.4141 58.2773
 2016 362    89    80   2660 14.7112  0.2809  9.5988  2.9356  1.4885 0.14540  3.979  6.079 26.466 22.289  4.6411  4.5445 57.9505
 2016 363    90    81   2727 15.4985  0.2865 10.1047  3.1255  1.5078 0.14617  3.972  6.056 26.457 21.945  4.6426  4.6292 57.7509
 2016 364    91    82   2678 16.1459  0.2951 10.6463  3.3589  1.2769 0.15703  3.968  6.043 23.769 19.591  4.6070  4.5689 57.7508
 2016 365    92    83   2761 14.9055  0.1803  9.3909  3.6230  0.4306 0.21954  3.984  6.159 13.366  9.654  4.6054  4.2313 58.0864
 2016 366    93    84   2848 15.6882  0.2132 10.3213  3.5177  0.7146 0.22800  4.005  6.254 19.593 12.102  4.5943  3.9748 58.3971
 2017 001    94    85   2920 15.3549  0.2899 10.3167  3.0864  1.2744 0.17808  4.007  6.252 24.749 19.097  4.5859  4.1140 58.2913
 2017 002    95    86   2878 15.4652  0.3211 10.1912  3.0012  1.6687 0.16816  4.002  6.225 27.103 22.486  4.6187  3.6740 59.0370
 2017 003    96    87   2935 14.3514  0.3248  9.4526  2.7797  1.5683 0.14763  3.986  6.169 25.935 22.321  4.6298  3.9944 58.5038
 2017 004    97    88   3007 15.8885  0.3018 10.4496  3.4134  1.0447 0.18471  3.981  6.166 21.081 16.897  4.6083  4.0262 58.5234
 2017 005    98    89   2964 16.7428  0.3144 11.1634  3.5452  1.0911 0.18713  3.978  6.161 21.126 17.007  4.5685  3.8706 58.4774
 2017 006    99    90   3050 17.4260  0.2882 11.2642  3.7966  1.1623 0.23182  3.984  6.200 22.868 17.206  4.5558  3.9685 58.4856
 2017 007   100    91   3065  5.1215  0.2495  3.8440  0.8838  0.5304 0.04031  3.941  6.096 17.964 11.965  4.5528  3.7593 58.7237
 2017 008   101    92   3142 13.1640  0.1664  7.8027  3.4381  0.2826 0.21728  3.949  6.200  9.973  5.749  4.5556  3.5930 58.8751
 2017 009   102    93   3152 17.2160  0.2395 11.5272  3.8610  0.6094 0.28228  3.977  6.311 16.103 10.468  4.5582  4.5679 57.9105
 2017 010   103    94   3237 16.4393  0.2899 11.1191  3.5288  0.8303 0.25781  3.992  6.363 18.569 13.838  4.5481  4.2788 58.2702
 2017 011   104    95   3317 16.9660  0.3342 11.4226  3.5353  1.1298 0.22282  3.992  6.364 21.549 16.614  4.5405  4.2361 58.3659
 2017 012   105    96   3286 19.1422  0.3598 12.6179  4.0084  1.4379 0.22907  3.991  6.358 23.671 18.600  4.5420  4.1671 58.4363
 2017 013   106    97   3338 14.2095  0.3898  9.9999  2.6159  1.3706 0.11602  3.961  6.243 22.797 19.705  4.5503  4.3205 58.2337
 2017 014   107    98   3395 15.3017  0.3841 10.3039  3.0125  1.4488 0.09944  3.924  6.125 23.881 19.779  4.5560  4.4206 58.0992
 2017 015   108    99   3457 15.0178  0.3897 10.2611  2.9337  1.3768 0.09826  3.888  6.008 23.089 19.153  4.5563  4.4679 58.0514
 2017 016   109   100   3249 14.5765  0.3923  9.9283  2.8236  1.4300 0.08084  3.848  5.883 23.944 19.433  4.5598  4.2835 58.2768
 2017 017   110   101   3326 17.8088  0.3585 11.6815  3.6456  1.5827 0.14328  3.823  5.811 24.908 20.327  4.5682  4.4275 58.0637
 2017 018   111   102   3411 18.2514  0.3586 12.1024  3.8100  1.3898 0.14668  3.799  5.749 23.329 18.443  4.5618  4.4452 58.0761
 2017 019   112   103   3283 19.0920  0.3630 12.4576  4.0439  1.4892 0.18172  3.786  5.721 24.345 18.646  4.5558  4.4071 58.0863
 2017 020   113   104   3359 17.2482  0.3610 11.5870  3.4516  1.4909 0.14000  3.762  5.649 24.462 19.603  4.5589  4.4756 58.0066
 2017 021   114   105   3445 19.2665  0.3812 12.6844  3.9153  1.7490 0.13527  3.735  5.570 25.531 20.939  4.5701  4.5612 57.8562
 2017 022   115   106   3471 10.0207  0.0337  6.8054  1.5061  1.6194 0.01419  3.779  5.547 25.611 22.469  4.5912  4.6481 57.6419
 2017 023   116   107   3223 17.3824  0.4068 11.5552  3.7050  1.2346 0.04799  3.727  5.396 19.465 17.572  4.5587  5.0564 56.7082
 2017 024   117   108   3333 21.8188  0.3063 14.0562  4.9569  1.0366 0.27007  3.736  5.458 19.074 15.014  4.5481  4.7650 57.2172
 2017 025   118   109   3437 20.7971  0.3308 13.6148  4.5440  1.2318 0.24539  3.737  5.490 21.952 16.332  4.5410  4.6165 57.5273
 2017 026   119   110   3267 14.7458  0.1396 10.1876  2.6355  1.5398 0.01762  3.753  5.420 23.490 20.610  4.5681  4.5240 57.5707
 2017 027   120   111   3340 15.9613  0.3294 10.7878  3.3966  0.9515 0.08972  3.712  5.319 18.095 15.552  4.5530  4.3405 57.9380
 2017 028   121   112   3413 13.9583  0.2756  9.0483  3.2504  0.5564 0.19348  3.701  5.343 13.539 11.062  4.5530  4.0749 58.2346
 2017 029   122   113   3455  8.6889  0.2736  5.9279  1.9121  0.4537 0.09926  3.665  5.294 12.802 10.256  4.5549  3.8539 58.4652
 2017 030   123   114   3378 21.9355  0.2874 14.0738  5.1736  0.6955 0.38171  3.705  5.466 15.191 10.910  4.5554  5.4317 56.7155
 2017 031   124   115   3494 21.2920  0.2835 13.9516  4.8266  0.8312 0.36036  3.737  5.598 18.206 11.881  4.5519  4.9017 57.3348
 2017 032   125   116   3614 22.0378  0.3279 14.2343  4.9888  1.0823 0.33395  3.754  5.688 20.657 14.056  4.5434  4.5803 57.7726
 2017 033   126   117   3517 21.0127  0.3890 14.0839  4.4192  1.4123 0.17652  3.731  5.633 22.800 17.283  4.5354  4.6801 57.5551
 2017 034   127   118   3622 22.1503  0.3795 14.5958  4.7215  1.4984 0.21398  3.716  5.600 23.085 18.041  4.5350  4.6114 57.7374
 2017 035   128   119   3721 21.7309  0.4061 14.6347  4.5469  1.4625 0.13719  3.682  5.507 22.186 17.820  4.5338  4.5565 57.8709
 2017 036   129   120   3812 20.1637  0.4248 13.7179  4.1707  1.4227 0.08951  3.636  5.380 21.769 17.707  4.5326  4.5115 57.9751
 2017 037   130   121   3508 21.8112  0.4245 14.2896  4.6533  1.6520 0.14292  3.605  5.303 24.158 18.488  4.5367  4.5131 57.8720
 2017 038   131   122   3599 20.1428  0.3908 13.5238  4.0109  1.8145 0.08874  3.559  5.174 25.471 20.856  4.5550  4.6025 57.7358
 2017 039   132   123   3682 19.3043  0.4193 13.1437  3.8118  1.7387 0.02507  3.496  4.993 24.142 20.515  4.5646  4.6533 57.6705
 2017 040   133   124   3418 21.8580  0.4182 14.6317  4.5453  1.6840 0.02823  3.435  4.827 23.581 19.300  4.5629  4.6545 57.5446
 2017 041   134   125   3539 24.2172  0.3210 15.5177  5.5206  1.1552 0.32874  3.459  4.921 20.186 15.012  4.5520  4.4536 57.8690
 2017 042   135   126   3658 23.6230  0.3536 15.4517  5.1321  1.4825 0.22877  3.455  4.927 23.541 17.196  4.5456  4.4085 58.0006
 2017 043   136   127   3776 23.7593  0.3881 15.7517  5.1019  1.5345 0.14018  3.426  4.858 23.174 17.579  4.5416  4.3907 58.0802
 2017 044   137   128   3446 21.5796  0.4334 14.5385  4.4027  1.8092 0.02911  3.366  4.694 24.662 19.921  4.5567  4.1891 58.3279
 2017 045   138   129   3529 19.0410  0.3717 12.8796  3.8236  1.6358 0.02606  3.305  4.527 24.213 20.088  4.5633  4.3377 58.1388
 2017 046   139   130   3609 18.5655  0.4006 12.4853  3.7015  1.7566 0.02553  3.241  4.356 24.109 21.047  4.5750  4.4621 57.9422
 2017 047   140   131   3421 24.6798  0.3292 15.5702  5.8545  0.9605 0.33144  3.273  4.477 17.706 12.988  4.5589  6.2608 55.7375
 2017 048   141   132   3544 23.0350  0.2557 14.6554  5.2902  1.0449 0.38159  3.317  4.633 20.853 13.099  4.5520  5.7037 56.4233
 2017 049   142   133   3608 14.4438  0.2816 10.0602  2.8471  1.1126 0.02112  3.267  4.500 21.540 16.297  4.5432  5.3339 56.9400
 2017 050   143   134   3707 21.7294  0.3629 14.3014  4.5512  1.7750 0.03019  3.207  4.340 24.437 20.088  4.5527  5.1965 57.0981
 2017 051   144   135   3399 24.0562  0.3663 15.6421  5.1369  1.8730 0.08595  3.164  4.236 25.309 19.782  4.5614  5.5211 56.6909
 2017 052   145   136   3470 16.4323  0.3108 11.2139  3.2027  1.5214 0.02414  3.102  4.076 23.895 19.988  4.5660  5.3236 56.9311
 2017 053   146   137   3501  9.8411  0.3154  7.0837  1.7532  1.0756 0.01539  3.041  3.917 20.747 17.668  4.5581  5.1214 57.2254
 2017 054   147   138   3301 17.2275  0.3102 11.0711  3.7073  1.4280 0.02430  2.981  3.776 23.617 18.595  4.5538  5.4778 56.7186
 2017 055   148   139   3405 22.0427  0.2796 14.2009  4.5271  2.0930 0.06900  2.933  3.665 26.545 22.871  4.5842  5.3672 56.7165
 2017 056   149   140   3507 22.4289  0.3058 14.8757  4.6376  1.7800 0.03327  2.876  3.526 24.107 20.534  4.5867  5.2562 56.8659
 2017 057   150   141   3638 25.5999  0.3125 16.4487  5.6367  1.6846 0.18399  2.870  3.529 23.635 18.775  4.5795  5.1262 57.0805
 2017 058   151   142   3238 22.1731  0.3439 14.3376  4.5999  2.0420 0.11658  2.843  3.474 26.852 21.432  4.6090  5.6166 56.8859
 2017 059   152   143   3331 20.7225  0.2550 13.0092  4.2382  2.1487 0.21912  2.847  3.502 28.116 23.561  4.6381  5.4571 56.7836
 2017 060   153   144   3440 23.4181  0.2789 14.6858  4.9046  2.2026 0.26083  2.864  3.563 27.779 22.942  4.6499  5.3540 56.7622
 2017 061   154   145   3267 24.2618  0.3144 15.5614  5.1120  2.0189 0.21372  2.864  3.576 25.713 21.499  4.6421  5.5808 56.5645
 2017 062   155   146   3394 25.8452  0.2763 16.4614  5.7147  1.5188 0.40850  2.924  3.750 22.339 18.156  4.6182  5.3259 56.9328
 2017 063   156   147   3528 26.1530  0.2915 16.5089  5.9380  1.3420 0.47728  2.999  3.977 21.902 16.078  4.6002  5.0955 57.2554
 2017 064   157   148   3647 24.1680  0.3601 15.9075  5.1440  1.6043 0.26558  3.005  4.006 22.404 18.704  4.5890  4.9807 57.4188
 2017 065   158   149   3394 22.1860  0.3802 14.4656  4.7854  1.5182 0.23499  3.001  4.014 22.536 18.100  4.5593  5.8053 56.2059
 2017 066   159   150   3508 23.1984  0.3019 14.7212  5.0563  1.6016 0.35684  3.032  4.115 24.275 18.717  4.5562  5.4843 56.6727
 2017 067   160   151   3615 22.4482  0.3436 14.5140  4.6851  1.8751 0.23257  3.024  4.110 25.733 20.660  4.5669  5.3275 56.8512
 2017 068   161   152   3436 22.9105  0.3679 14.6733  4.7942  2.0450 0.20825  3.010  4.088 26.765 21.339  4.5894  5.5135 56.7007
 2017 069   162   153   3563 26.2813  0.3497 16.8301  5.6683  1.8880 0.31376  3.023  4.135 24.296 20.302  4.5893  5.3138 56.9294
 2017 070   163   154   3692 26.6003  0.3743 16.9263  5.6793  2.1715 0.28153  3.026  4.159 26.689 21.465  4.5986  5.2201 56.9822
 2017 071   164   155   3765 17.4730  0.4289 11.7965  3.4270  1.7860 0.02996  2.955  3.989 24.441 21.108  4.6025  5.1425 57.0479
 2017 072   165   156   3399 11.3957  0.4382  7.9287  2.0975  1.4169 0.02031  2.882  3.816 22.508 19.699  4.5880  5.5061 56.4824
 2017 073   166   157   3529 26.6936  0.3050 16.6009  6.2472  1.3239 0.28291  2.893  3.857 18.825 16.646  4.5689  5.1383 57.0576
 2017 074   167   158   3680 26.1464  0.2615 16.0602  6.3897  0.6508 0.71220  3.027  4.248 14.088  9.587  4.5713  4.7766 57.4280
 2017 075   168   159   3607 24.7683  0.3032 15.6796  5.8629  0.7322 0.61164  3.122  4.533 16.066  9.662  4.5745  6.1116 56.0546
 2017 076   169   160   3760 27.2765  0.3367 17.2698  6.2898  1.1185 0.65911  3.213  4.803 19.860 13.416  4.5647  5.6135 56.6539
 2017 077   170   161   3914 28.9392  0.4076 18.4090  6.5499  1.4740 0.57110  3.271  4.979 21.910 15.955  4.5552  5.3203 57.0414

*DSSAT Cropping System Model Ver. 4.8.5.017 pre-release  JUN 28, 2025 01:29:54

*RUN   3        : Brilliance                CRGRO048 UFBA1601    2
 MODEL          : CRGRO048 - Strawberry
 EXPERIMENT     : UFBA1601 SR 2016 BALM STRAWBERRY VARIETY TRIAL
 DATA PATH      : /data/Strawberry/
 TREATMENT  2   : Brilliance                CRGRO048
  
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
 2016 282     9     0    175  0.0000  0.0220  0.0143  0.0060  0.0000 0.00000  3.916  7.824 28.802 25.698  0.0000  0.0000  0.0000
 2016 283    10     1    175  0.1598  0.0148  0.0851  0.0109  0.0794 0.00000  3.873  7.705 28.275 24.162  0.0000  0.0000  0.0000
 2016 284    11     2    184  1.8482  0.0189  1.1138  0.4190  0.1270 0.00000  3.850  7.583 25.758 21.823  0.0000  0.0000  0.0000
 2016 285    12     3    192  1.4999  0.0204  1.0209  0.2844  0.1256 0.00000  3.822  7.459 25.886 22.789  0.0000  0.0000  0.0000
 2016 286    13     4    201  1.7564  0.0203  1.1583  0.3447  0.1517 0.00000  3.793  7.353 27.399 23.956  0.0000  0.0000  0.0000
 2016 287    14     5    212  1.8910  0.0205  1.2376  0.3697  0.1733 0.00000  3.764  7.260 28.329 24.959  0.0000  0.0000  0.0000
 2016 288    15     6    223  2.0075  0.0219  1.3231  0.3927  0.1758 0.00000  3.736  7.171 27.614 24.421  0.0000  0.0000  0.0000
 2016 289    16     7    230  1.4567  0.0222  0.9638  0.2670  0.1645 0.00000  3.707  7.072 28.372 25.111  0.0000  0.0000  0.0000
 2016 290    17     8    239  1.7477  0.0228  1.1425  0.3354  0.1773 0.00000  3.680  6.985 28.192 24.796  0.0000  0.0000  0.0000
 2016 291    18     9    250  1.9962  0.0232  1.3001  0.3935  0.1932 0.00000  3.658  6.906 28.520 24.814  0.0000  0.0000  0.0000
 2016 292    19    10    260  1.8390  0.0241  1.1968  0.3803  0.1829 0.00000  3.656  6.811 28.228 24.179  0.0000  0.0000  0.0000
 2016 293    20    11    271  2.2341  0.0249  1.4507  0.4756  0.1950 0.00000  3.657  6.726 27.620 23.575  0.0000  0.0000  0.0000
 2016 294    21    12    284  2.4192  0.0254  1.5827  0.5156  0.1999 0.00000  3.662  6.650 27.364 23.045  0.0000  0.0000  0.0000
 2016 295    22    13    298  2.5429  0.0265  1.6751  0.5430  0.1988 0.00000  3.667  6.578 26.593 22.347  0.0000  0.0000  0.0000
 2016 296    23    14    318  3.4217  0.0251  2.2794  0.7724  0.1584 0.00000  3.683  6.539 21.973 17.524  0.0000  0.0000  0.0000
 2016 297    24    15    339  3.5795  0.0228  2.3734  0.8215  0.1483 0.00000  3.694  6.520 21.903 15.699  0.0000  0.0000  0.0000
 2016 298    25    16    361  3.7444  0.0290  2.5132  0.8238  0.2031 0.00000  3.706  6.480 23.787 19.035  0.0000  0.0000  0.0000
 2016 299    26    17    381  3.6365  0.0315  2.4288  0.7921  0.2236 0.00000  3.713  6.429 24.592 20.051  0.0000  0.0000  0.0000
 2016 300    27    18    404  4.0891  0.0341  2.6760  0.8943  0.2880 0.00000  3.714  6.379 26.375 22.181  0.0000  0.0000  0.0000
 2016 301    28    19    424  3.7443  0.0366  2.4656  0.8003  0.2926 0.00000  3.711  6.317 26.416 22.672  0.0000  0.0000  0.0000
 2016 302    29    20    445  3.9186  0.0389  2.5571  0.8407  0.3192 0.00000  3.704  6.253 26.436 23.278  0.0000  0.0000  0.0000
 2016 303    30    21    466  3.9871  0.0399  2.6066  0.8504  0.3314 0.00000  3.698  6.189 26.696 23.300  0.0000  0.0000  0.0000
 2016 304    31    22    491  4.6319  0.0402  2.9995  1.0016  0.3770 0.00000  3.694  6.138 27.520 23.647  0.0000  0.0000  0.0000
 2016 305    32    23    523  5.7906  0.0418  3.7768  1.2717  0.4021 0.00000  3.697  6.106 26.678 22.568  0.0000  0.0000  0.0000
 2016 306    33    24    555  5.6105  0.0427  3.7117  1.2160  0.3750 0.00158  3.704  6.079 26.121 21.399  0.0000  0.0000  0.0000
 2016 307    34    25    581  4.9303  0.0465  3.2373  1.0423  0.4045 0.00278  3.702  6.039 27.064 22.961  0.0000  0.0000  0.0000
 2016 308    35    26    612  5.7558  0.0496  3.7615  1.2417  0.4325 0.00489  3.704  6.015 26.230 22.609  0.0000  0.0000  0.0000
 2016 309    36    27    646  6.1957  0.0491  4.0758  1.3386  0.4351 0.00715  3.714  6.008 26.336 21.694  0.0000  0.0000  0.0000
 2016 310    37    28    686  7.2959  0.0548  4.7731  1.5963  0.4913 0.01056  3.724  6.016 25.618 22.003  0.0000  0.0000  0.0000
 2016 311    38    29    727  7.3699  0.0565  4.8502  1.5996  0.4971 0.01296  3.737  6.029 25.736 21.647  0.0000  0.0000  0.0000
 2016 312    39    30    762  6.5293  0.0599  4.3738  1.3906  0.4340 0.01380  3.749  6.026 24.268 20.420  0.0000  0.0000  0.0000
 2016 313    40    31    807  8.2262  0.0619  5.3833  1.8036  0.5340 0.01938  3.764  6.054 25.364 21.178  0.0000  0.0000  0.0000
 2016 314    41    32    848  7.5375  0.0652  4.9960  1.6101  0.5255 0.02015  3.779  6.068 25.478 21.159  0.0000  0.0000  0.0000
 2016 315    42    33    901  9.5786  0.0666  6.3131  2.1178  0.5411 0.02835  3.802  6.121 24.171 19.686  0.0000  0.0000  0.0000
 2016 316    43    34    955  9.6511  0.0684  6.4131  2.1241  0.5216 0.03144  3.827  6.173 23.645 18.790  0.0000  0.0000  0.0000
 2016 317    44    35   1011  9.8888  0.0723  6.5427  2.1697  0.5682 0.03463  3.849  6.223 24.597 19.169  0.0000  0.0000  0.0000
 2016 318    45    36   1063  9.6304  0.0755  6.3787  2.0945  0.5821 0.03540  3.868  6.262 25.028 19.163  0.0000  0.0000  0.0000
 2016 319    46    37   1083  4.6743  0.0960  3.4262  0.8225  0.4256 0.01808  3.865  6.190 21.253 19.322  4.5610  4.6529 57.8408
 2016 320    47    38   1121  7.5962  0.0841  4.9861  1.6908  0.4092 0.02832  3.865  6.180 20.003 16.652  4.5331  4.3181 58.3501
 2016 321    48    39   1181 10.7756  0.0864  7.1254  2.4001  0.5390 0.04606  3.883  6.229 22.189 17.317  4.5280  4.2910 58.4092
 2016 322    49    40   1247 11.8665  0.0883  7.8575  2.6513  0.5677 0.05304  3.904  6.293 22.397 16.886  4.5236  4.2374 58.4900
 2016 323    50    41   1310 11.4894  0.1034  7.6715  2.4803  0.6729 0.05120  3.921  6.324 23.695 18.864  4.5343  4.3734 58.2873
 2016 324    51    42   1371 11.3290  0.1099  7.5508  2.4536  0.6609 0.05251  3.935  6.346 23.170 18.477  4.5368  4.4174 58.2273
 2016 325    52    43   1448 13.2101  0.0915  8.7272  3.0579  0.4339 0.07064  3.958  6.439 17.470 13.286  4.5332  4.1715 58.4962
 2016 326    53    44   1475 12.4974  0.0831  8.2937  2.8937  0.3851 0.07053  3.980  6.530 17.461 11.458  4.5355  4.8684 57.8252
 2016 327    54    45   1550 12.9111  0.0993  8.5816  2.9292  0.5094 0.07424  3.998  6.602 20.284 13.679  4.5314  4.5673 58.1448
 2016 328    55    46   1606 10.6936  0.1287  7.2256  2.2419  0.7056 0.05983  4.006  6.605 24.007 18.113  4.5322  4.5397 58.1606
 2016 329    56    47   1590 10.9827  0.1487  7.3548  2.2636  0.8533 0.06268  4.013  6.592 25.020 20.308  4.5542  4.4318 58.4305
 2016 330    57    48   1651 12.1839  0.1545  8.0500  2.5417  0.9589 0.07433  4.022  6.593 25.603 21.364  4.5708  4.5424 58.1393
 2016 331    58    49   1705 11.2047  0.1585  7.5363  2.3230  0.8142 0.07198  4.029  6.583 23.740 19.570  4.5702  4.5738 58.0601
 2016 332    59    50   1770 12.4304  0.1488  8.2236  2.7206  0.7180 0.08498  4.038  6.608 22.335 17.194  4.5619  4.5161 58.1366
 2016 333    60    51   1771 10.1173  0.1661  6.9203  2.0578  0.7360 0.07007  4.041  6.587 22.707 18.340  4.5496  4.5781 58.1163
 2016 334    61    52   1831 12.5764  0.1724  8.2369  2.5989  1.0827 0.08709  4.047  6.584 26.185 21.955  4.5737  4.6683 57.8435
 2016 335    62    53   1869  9.2282  0.1903  6.2805  1.7355  0.9821 0.06081  4.038  6.520 25.150 22.164  4.5943  4.7401 57.6192
 2016 336    63    54   1874 11.5047  0.1909  7.5154  2.3352  1.1046 0.07804  4.034  6.488 25.798 22.410  4.6273  4.6250 57.9985
 2016 337    64    55   1948 14.4640  0.1768  9.5758  3.1372  0.8542 0.10975  4.046  6.516 22.040 18.084  4.6021  4.5718 58.0614
 2016 338    65    56   2024 14.6507  0.1741  9.7076  3.1743  0.8703 0.11317  4.058  6.551 22.923 17.661  4.5837  4.5148 58.1357
 2016 339    66    57   2092 14.2858  0.2018  9.4602  2.9291  1.1915 0.10348  4.065  6.547 25.920 21.465  4.5958  4.6208 57.8744
 2016 340    67    58   2062 11.2619  0.2141  7.4823  2.1582  1.2515 0.07264  4.055  6.490 27.168 23.116  4.6379  4.5110 58.2391
 2016 341    68    59   2079  6.1452  0.2216  4.4806  0.9199  0.9387 0.03510  4.029  6.368 25.247 21.966  4.6410  4.6343 57.8883
 2016 342    69    60   2151 15.0466  0.2130  9.4211  3.4123  1.0081 0.10672  4.022  6.366 22.698 19.184  4.6216  4.6340 57.8864
 2016 343    70    61   2120 12.0468  0.2046  8.3092  2.4786  0.7407 0.08553  4.021  6.337 19.922 16.610  4.5860  4.8711 57.5344
 2016 344    71    62   2175 10.9685  0.1665  7.3842  2.4209  0.4837 0.09113  4.021  6.342 15.508 13.134  4.5737  4.5293 57.9407
 2016 345    72    63   2261 15.9154  0.1875 10.4347  3.5889  0.7421 0.14543  4.035  6.407 20.025 14.976  4.5617  4.3648 58.1703
 2016 346    73    64   2316 11.8582  0.2245  8.1618  2.3656  0.9073 0.09078  4.030  6.369 22.817 18.237  4.5564  4.3858 58.1726
 2016 347    74    65   2262 12.5720  0.2493  8.4067  2.4799  1.2114 0.08745  4.020  6.313 25.257 21.380  4.5968  3.7801 59.3267
 2016 348    75    66   2329 14.4395  0.2306  9.4461  2.9617  1.2767 0.11044  4.017  6.290 25.897 21.453  4.6059  4.1006 58.7127
 2016 349    76    67   2394 14.4247  0.2492  9.6714  2.8950  1.2328 0.10048  4.010  6.244 24.486 20.978  4.6073  4.3023 58.3444
 2016 350    77    68   2344 15.6212  0.2422 10.4032  3.3034  1.0482 0.10974  4.005  6.220 22.506 18.397  4.5783  4.2239 58.4330
 2016 351    78    69   2426 16.3474  0.2222 10.7216  3.5483  1.0262 0.13790  4.009  6.241 23.276 17.698  4.5653  4.2560 58.4120
 2016 352    79    70   2496 14.9240  0.2532 10.0033  2.9921  1.2887 0.10679  4.004  6.204 25.582 20.806  4.5757  4.4099 58.1413
 2016 353    80    71   2541 11.5518  0.2756  7.6981  2.1100  1.5075 0.06231  3.977  6.104 27.505 24.031  4.6136  4.5416 57.7393
 2016 354    81    72   2422 14.1713  0.2755  9.1188  2.8011  1.6324 0.08585  3.957  6.037 27.945 23.905  4.6604  4.2511 58.6002
 2016 355    82    73   2454  9.5246  0.2816  6.8239  1.6466  1.0721 0.05292  3.926  5.916 22.970 20.866  4.6468  4.4062 58.2793
 2016 356    83    74   2486  8.9783  0.2491  6.3827  1.7092  0.7276 0.04892  3.900  5.814 18.885 16.648  4.6191  4.3415 58.3644
 2016 357    84    75   2439 16.9402  0.2479 10.8150  3.7785  1.1020 0.12817  3.893  5.817 23.076 18.133  4.5778  4.2413 58.5180
 2016 358    85    76   2522 16.8716  0.2338 11.2101  3.5281  1.1976 0.12294  3.890  5.805 24.234 19.224  4.5724  4.3553 58.3316
 2016 359    86    77   2597 16.1394  0.2528 10.6961  3.2638  1.4124 0.10192  3.879  5.761 26.177 21.234  4.5846  4.4916 58.0521
 2016 360    87    78   2670 15.5249  0.2746 10.2707  3.0711  1.5478 0.07627  3.856  5.679 26.627 22.551  4.6062  4.6094 57.7514
 2016 361    88    79   2483 15.4599  0.2869 10.1623  3.0641  1.5897 0.08381  3.834  5.607 26.691 22.715  4.6346  4.3999 58.3064
 2016 362    89    80   2551 15.4666  0.2636 10.2106  3.0869  1.4756 0.08953  3.815  5.543 26.466 22.289  4.6411  4.5331 57.9742
 2016 363    90    81   2621 16.3170  0.2702 10.7128  3.3091  1.4991 0.10202  3.800  5.497 26.457 21.945  4.6426  4.6197 57.7709
 2016 364    91    82   2513 16.9676  0.2790 11.2627  3.5424  1.2709 0.11168  3.789  5.462 23.769 19.591  4.6068  4.5491 57.7891
 2016 365    92    83   2601 15.7089  0.1622  9.8992  3.8282  0.4222 0.20908  3.813  5.605 13.366  9.654  4.6052  4.2141 58.1201
